City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
227,Kahului,US,20.8947,-156.47,75.2,83,40,16.11,scattered clouds
228,Temiscaming,CA,46.7212,-79.0971,51.8,50,93,1.14,light rain
229,Atasu,KZ,48.6814,71.6433,23.36,86,62,7.94,broken clouds
230,Canavieiras,BR,-15.675,-38.9472,74.32,87,77,5.28,very heavy rain
231,Kalmunai,LK,7.4167,81.8167,86.49,63,43,1.54,scattered clouds
232,Karachi,PK,24.9056,67.0822,91.4,10,4,17.27,haze
233,Nikolskoye,RU,59.7035,30.7861,37.0,87,0,6.71,light snow
234,Pasaco,GT,13.9772,-90.2064,80.6,78,1,4.63,clear sky
235,Kindersley,CA,51.4668,-109.1682,15.8,79,1,4.61,clear sky
236,Gaoual,GN,11.75,-13.2,76.86,59,85,3.13,overcast clouds
237,Egvekinot,RU,66.3167,-179.1667,-5.17,98,75,0.2,broken clouds
238,Kamenka,RU,51.3223,42.7678,33.01,96,59,7.14,broken clouds
239,Ivrea,IT,45.4672,7.8762,55.99,68,10,5.01,clear sky
240,Coquimbo,CL,-29.9533,-71.3436,57.2,82,0,6.91,very heavy rain
241,Caravelas,BR,-17.7125,-39.2481,75.51,81,0,7.94,very heavy rain
242,Shamary,RU,57.3434,58.2199,29.91,72,89,13.35,overcast clouds
243,Takhli,TH,15.2634,100.3438,95.0,37,96,7.52,overcast clouds
244,Bubaque,GW,11.2833,-15.8333,76.05,66,97,11.16,overcast clouds
245,Hobyo,SO,5.3505,48.5268,81.64,64,60,9.33,broken clouds
246,Ixtapa,MX,20.7,-105.2,72.0,70,79,3.29,broken clouds
247,Vilhena,BR,-12.7406,-60.1458,69.21,92,98,2.39,very heavy rain
248,Mehamn,NO,71.0357,27.8492,35.08,99,100,23.73,light snow
249,Gamba,GA,-2.65,10.0,75.29,90,100,3.33,moderate rain
250,Mastic Beach,US,40.7668,-72.8521,48.99,81,1,9.22,clear sky
251,Christchurch,NZ,-43.5333,172.6333,63.0,77,75,11.5,broken clouds
252,Muzhi,RU,65.3667,64.6667,28.62,95,100,11.88,light snow
253,Sabang,ID,5.8933,95.3214,83.37,70,99,19.39,light rain
254,Iberia,US,29.9502,-91.7507,73.4,94,90,9.22,overcast clouds
255,Kloulklubed,PW,7.0419,134.2556,86.0,74,75,12.66,broken clouds
256,Krasnoselkup,RU,65.7,82.4667,-8.01,85,6,9.42,clear sky
257,Tungor,RU,53.3808,142.9564,30.83,88,100,13.76,light snow
258,Kaa-Khem,RU,51.6833,94.7333,26.01,70,16,1.68,few clouds
259,Lagoa,PT,39.05,-27.9833,57.97,78,97,5.91,overcast clouds
260,Kachkanar,RU,58.7,59.4948,30.33,66,96,12.75,overcast clouds
261,Touros,BR,-5.1989,-35.4608,75.2,94,40,3.44,very heavy rain
262,Pitiquito,MX,30.7,-112.0833,68.0,17,0,2.64,clear sky
263,Katherine,AU,-14.4667,132.2667,93.2,40,40,17.27,scattered clouds
264,Nelson Bay,AU,-32.7167,152.15,73.4,56,40,16.11,light rain
265,Danielskuil,ZA,-28.1887,23.5395,61.5,61,94,8.32,overcast clouds
266,Lucapa,AO,-8.4192,20.7447,64.58,97,100,2.68,overcast clouds
267,Padang,ID,-0.9492,100.3543,84.2,70,75,2.3,broken clouds
268,Flinders,AU,-34.5833,150.8552,73.4,38,0,10.36,clear sky
269,Skelleftea,SE,64.7507,20.9528,35.6,69,0,11.5,clear sky
270,Mujiayingzi,CN,42.1167,118.7833,56.62,31,6,15.14,clear sky
271,Vanimo,PG,-2.6741,141.3028,82.08,78,84,4.85,broken clouds
272,Rio Tercero,AR,-32.173,-64.1141,53.01,94,0,4.27,very heavy rain
273,Port Lincoln,AU,-34.7333,135.8667,77.02,46,3,5.97,clear sky
274,Tiruvallur,IN,13.15,79.9167,89.6,62,20,10.36,few clouds
275,Marsh Harbour,BS,26.5412,-77.0636,76.48,79,18,17.31,few clouds
276,Davenda,RU,53.5556,119.317,38.34,77,90,9.53,overcast clouds
277,Grand Bank,CA,47.0999,-55.765,25.72,65,6,10.78,clear sky
278,Beringovskiy,RU,63.05,179.3167,9.9,86,60,4.81,broken clouds
279,Makrakomi,GR,38.9333,22.1167,50.0,68,94,7.0,overcast clouds
280,Whyalla,AU,-33.0333,137.5833,82.4,30,0,10.36,clear sky
281,Xining,CN,36.6167,101.7667,38.07,80,100,0.92,overcast clouds
282,Cayenne,GF,4.9333,-52.3333,80.01,83,40,8.05,very heavy rain
283,Sistranda,NO,63.7256,8.834,39.2,81,75,12.66,broken clouds
284,Chiredzi,ZW,-21.05,31.6667,62.19,75,65,2.15,broken clouds
285,Vila Velha,BR,-20.3297,-40.2925,75.2,83,75,14.97,very heavy rain
286,Half Moon Bay,US,37.4636,-122.4286,62.6,31,1,2.91,clear sky
287,Charcas,MX,23.1333,-101.1167,61.07,61,41,5.93,scattered clouds
288,Cedar Rapids,US,42.0083,-91.6441,37.99,51,1,18.41,clear sky
289,Kupino,RU,54.3663,77.2981,16.36,90,100,10.42,overcast clouds
290,Daru,PG,-9.0763,143.2092,81.72,73,100,9.75,light rain
291,Hirara,JP,24.8,125.2833,80.6,89,75,13.8,broken clouds
292,Arilje,RS,43.7531,20.0956,43.0,87,90,4.61,overcast clouds
293,Opuwo,NA,-18.0607,13.84,63.99,89,100,6.93,overcast clouds
294,Skjervoy,NO,70.0311,20.9714,37.4,81,75,11.5,light rain
295,Tall Kayf,TR,37.0833,41.0667,51.8,46,0,11.5,clear sky
296,Dingle,PH,10.9995,122.6711,84.72,67,100,10.07,overcast clouds
297,Normandin,CA,48.8333,-72.5321,46.4,56,100,9.22,overcast clouds
298,Sambava,MG,-14.2667,50.1667,79.61,83,91,4.63,light rain
299,Wahpeton,US,46.2652,-96.6059,26.01,58,90,18.41,overcast clouds
300,West Odessa,US,31.8424,-102.4988,60.8,31,1,19.57,clear sky
301,Berdigestyakh,RU,62.0989,126.6992,30.56,85,96,7.7,overcast clouds
302,Ugoofaaru,MV,5.6667,73.0,83.62,72,50,5.14,scattered clouds
303,Port Hardy,CA,50.6996,-127.4199,44.6,87,75,3.44,broken clouds
304,East London,ZA,-33.0153,27.9116,59.0,94,0,8.05,clear sky
305,San Jose De Rio Tinto,HN,14.9333,-85.7,67.26,96,4,2.82,clear sky
306,Avera,US,33.194,-82.5271,62.6,97,40,5.75,haze
307,Koslan,RU,63.4564,48.8989,33.22,98,100,8.25,light snow
308,Barcelona,ES,41.3888,2.159,54.0,71,20,6.91,few clouds
309,Tuatapere,NZ,-46.1333,167.6833,59.0,70,85,8.99,overcast clouds
310,Vanavara,RU,60.34,102.2797,20.71,77,100,8.12,light snow
311,Meyzieu,FR,45.7667,5.0,51.8,81,0,3.91,clear sky
312,Lluta,PE,-16.0147,-72.0142,55.51,56,100,0.51,overcast clouds
313,Dhankuta,NP,26.9833,87.3333,80.64,22,0,6.29,clear sky
314,Pasan,IN,22.85,82.2,96.31,4,3,16.78,clear sky
315,Las Cruces,US,32.3123,-106.7783,60.01,12,1,3.44,clear sky
316,Cidreira,BR,-30.1811,-50.2056,66.45,78,19,8.61,few clouds
317,Yurla,RU,59.3259,54.3223,31.1,89,100,15.61,light snow
318,Bani Walid,LY,31.7566,13.9942,50.63,69,19,4.12,few clouds
319,Chateauneuf-Les-Martigues,FR,43.3833,5.1667,44.6,87,0,5.75,clear sky
320,Sao Filipe,CV,14.8961,-24.4956,69.39,77,22,9.19,few clouds
321,Vao,NC,-22.6667,167.4833,76.93,77,100,16.04,overcast clouds
322,Pevek,RU,69.7008,170.3133,-5.75,93,37,4.59,scattered clouds
323,Eskilstuna,SE,59.3666,16.5077,46.4,87,90,8.05,overcast clouds
324,Qarchi Gak,AF,37.04,66.7889,53.6,62,0,6.91,clear sky
325,Asau,RO,46.4333,26.4,36.0,52,93,3.13,light rain
326,Evensk,RU,61.95,159.2333,20.97,81,100,8.12,overcast clouds
327,Skowhegan,US,44.7651,-69.7192,35.6,87,1,5.75,clear sky
328,Upernavik,GL,72.7868,-56.1549,26.85,73,100,9.04,overcast clouds
329,Barabai,ID,-2.5833,115.3833,86.27,73,95,3.62,overcast clouds
330,Sassandra,CI,4.95,-6.0833,76.68,93,100,4.97,overcast clouds
331,Synya,RU,65.3718,58.0387,32.09,96,100,12.12,light snow
332,Kazachinskoye,RU,57.6953,93.2761,26.74,85,100,10.2,snow
333,Nurota,UZ,40.5614,65.6886,51.8,54,3,4.61,clear sky
334,Kapuskasing,CA,49.4169,-82.4331,32.0,69,93,9.22,overcast clouds
335,Lerwick,GB,60.1545,-1.1494,39.2,75,75,16.11,broken clouds
336,Carnarvon,AU,-24.8667,113.6333,87.8,62,1,17.27,clear sky
337,Sabha,LY,27.0377,14.4283,53.98,34,18,8.81,few clouds
338,Barrhead,GB,55.7992,-4.3929,44.6,93,100,2.3,overcast clouds
339,Guangyuan,CN,32.442,105.823,66.99,93,99,8.99,overcast clouds
340,Gat,IL,31.61,34.7642,54.0,100,0,5.55,clear sky
341,Charlestown,AU,-32.95,151.6667,73.99,66,59,11.97,broken clouds
342,Kalianget,ID,-7.05,113.9333,84.9,71,92,3.24,overcast clouds
343,Atar,MR,20.5169,-13.0499,78.75,21,94,6.29,overcast clouds
344,Vila,PT,42.0304,-8.1588,60.8,63,0,4.61,clear sky
345,Chesterville,US,44.5512,-70.0862,36.0,89,98,7.56,overcast clouds
346,Kaabong,UG,3.4836,34.1492,68.38,66,99,4.32,light rain
347,Hamilton,US,39.1834,-84.5333,59.0,82,90,8.05,overcast clouds
348,Cockburn Town,TC,21.4612,-71.1419,77.4,79,0,25.19,clear sky
349,Tudor Vladimirescu,RO,45.5667,27.65,43.48,71,7,1.66,clear sky
350,Havre-Saint-Pierre,CA,50.2334,-63.5986,17.6,86,40,10.36,scattered clouds
351,Sheboygan,US,43.7333,-87.9334,42.8,42,20,14.97,few clouds
352,Klaksvik,FO,62.2266,-6.589,37.4,65,90,9.22,overcast clouds
353,Araouane,ML,18.9048,-3.5265,73.63,10,8,7.34,clear sky
354,Novoselytsya,UA,48.2193,26.2653,42.8,70,90,1.7,overcast clouds
355,Cartagena,CO,10.3997,-75.5144,80.6,83,0,8.05,clear sky
356,Narasannapeta,IN,18.4167,84.05,99.88,26,26,8.88,scattered clouds
357,Nyuksenitsa,RU,60.4128,44.2397,35.19,98,100,10.18,overcast clouds
358,Kurmanayevka,RU,52.5093,52.0675,24.49,95,74,6.96,broken clouds
359,Mar Del Plata,AR,-38.0023,-57.5575,64.0,93,0,3.44,heavy intensity rain
360,Peleduy,RU,59.6289,112.7406,30.6,79,100,11.77,light snow
361,Salalah,OM,17.0151,54.0924,82.4,42,0,4.61,clear sky
362,Neverkino,RU,52.7854,46.7417,21.6,84,60,7.94,broken clouds
363,Nanortalik,GL,60.1432,-45.2371,36.19,96,100,15.84,overcast clouds
364,Diffa,NE,13.3154,12.6113,67.12,38,4,9.78,clear sky
365,Ushtobe,KZ,45.2514,77.9838,42.26,54,66,9.13,broken clouds
366,Gisborne,NZ,-38.6533,178.0042,67.86,86,77,8.41,broken clouds
367,Constitucion,CL,-35.3333,-72.4167,55.47,85,6,5.57,clear sky
368,Ribeira Brava,PT,32.65,-17.0667,64.4,82,75,14.97,broken clouds
369,Znamenskoye,RU,57.1281,73.8282,29.7,94,100,8.28,overcast clouds
370,Queenstown,ZA,-31.8976,26.8753,63.43,34,57,6.62,broken clouds
371,Aklavik,CA,68.2191,-135.0107,3.2,72,100,12.66,light snow
372,Namibe,AO,-15.1961,12.1522,73.35,85,22,2.66,light rain
373,Sao Joao Da Barra,BR,-21.6403,-41.0511,70.92,86,93,7.65,moderate rain
374,Santarem,BR,-2.4431,-54.7083,80.6,94,40,8.05,scattered clouds
375,Bambous Virieux,MU,-20.3428,57.7575,84.99,89,20,1.14,few clouds
376,Victoria,HK,22.2855,114.1577,82.99,76,89,3.0,overcast clouds
377,Omsukchan,RU,62.5333,155.8,19.17,86,100,4.36,overcast clouds
378,Fare,PF,-16.7,-151.0167,82.08,68,67,3.76,broken clouds
379,Alexandria,EG,31.2156,29.9553,59.0,58,40,10.36,scattered clouds
380,Lubango,AO,-14.9172,13.4925,57.81,97,94,3.89,overcast clouds
381,Broome,US,42.2506,-75.833,52.0,54,1,10.36,clear sky
382,Fortuna,US,40.5982,-124.1573,46.0,93,1,5.75,clear sky
383,Aswan,EG,24.0934,32.907,61.03,34,27,12.59,scattered clouds
384,Kruisfontein,ZA,-34.0033,24.7314,57.99,89,12,1.01,few clouds
385,Sandviken,SE,60.6167,16.7667,37.99,86,100,4.0,overcast clouds
386,Saint-Pierre,RE,-21.3393,55.4781,84.2,61,0,2.3,light rain
387,Neiafu,TO,-18.65,-173.9833,84.2,79,40,6.91,scattered clouds
388,Mazurivka,UA,49.2745,24.2123,48.99,81,90,3.29,overcast clouds
389,Aketi,CD,2.7388,23.7833,68.31,92,84,1.88,broken clouds
390,Ikwiriri,TZ,-7.9562,38.9716,74.93,88,6,3.36,clear sky
391,Zaoyang,CN,32.1272,112.7542,54.59,87,100,10.98,overcast clouds
392,Alice Springs,AU,-23.7,133.8833,87.01,23,0,11.5,clear sky
393,Lethem,GY,3.3803,-59.7968,76.77,78,95,10.56,overcast clouds
394,Batagay-Alyta,RU,67.8006,130.4114,13.57,87,98,4.34,overcast clouds
395,North Platte,US,41.1239,-100.7654,28.4,50,40,5.75,scattered clouds
396,Chara,RU,56.9064,118.2631,26.08,80,100,1.07,snow
397,Paracatu,BR,-17.2222,-46.8747,67.19,82,6,3.47,clear sky
398,Tricase,IT,39.9304,18.3553,52.0,93,0,6.91,clear sky
399,De Aar,ZA,-30.6497,24.0123,66.34,48,52,6.53,broken clouds
400,Samarai,PG,-10.6167,150.6667,84.15,69,42,7.63,scattered clouds
401,Ovalle,CL,-30.5983,-71.2003,63.68,71,41,1.05,very heavy rain
402,Tarabuco,BO,-19.1667,-64.9167,46.81,87,100,2.95,overcast clouds
403,Yar-Sale,RU,66.8333,70.8333,1.13,80,100,18.52,overcast clouds
404,Tynda,RU,55.1667,124.7167,31.42,87,44,2.64,scattered clouds
405,Deputatskiy,RU,69.3,139.9,7.63,86,28,2.3,scattered clouds
406,Santa Cruz Do Capibaribe,BR,-7.9575,-36.2047,69.4,97,72,2.06,broken clouds
407,Bhadrachalam,IN,17.6667,80.8833,103.17,14,8,4.56,clear sky
408,Cleethorpes,GB,53.5605,-0.0323,55.4,76,75,8.05,broken clouds
409,Rudnaya Pristan,RU,44.3614,135.8116,47.89,55,6,4.38,clear sky
410,Xai-Xai,MZ,-25.0519,33.6442,65.62,82,0,7.0,clear sky
411,Pouebo,NC,-20.4,164.5667,79.97,70,100,6.26,overcast clouds
412,Tongchuan,CN,35.0806,109.0897,50.65,77,100,10.67,overcast clouds
413,Anadyr,RU,64.75,177.4833,3.2,72,0,4.47,clear sky
414,Obertyn,UA,48.7003,25.1701,51.01,81,90,3.09,overcast clouds
415,Horsham,GB,51.064,-0.3272,46.99,87,0,1.14,clear sky
416,Ewa Beach,US,21.3156,-158.0072,78.8,57,1,8.05,clear sky
417,Buala,SB,-8.145,159.5921,83.64,72,96,3.22,light rain
418,Khorinsk,RU,52.1657,109.7726,37.4,31,100,10.49,overcast clouds
419,Iracoubo,GF,5.4802,-53.2011,77.88,84,99,13.22,overcast clouds
420,Ahipara,NZ,-35.1667,173.1667,67.03,69,14,8.28,few clouds
421,Oranjemund,NA,-28.55,16.4333,58.95,90,0,5.73,clear sky
422,Masuguru,TZ,-11.3667,38.4167,72.34,91,54,5.48,broken clouds
423,Bathsheba,BB,13.2167,-59.5167,78.8,61,75,24.16,broken clouds
424,Miramar,US,25.9873,-80.2323,79.0,78,40,11.5,scattered clouds
425,Mahenge,TZ,-8.6833,36.7167,64.49,90,28,1.48,scattered clouds
426,Narsaq,GL,60.9167,-46.05,37.4,81,75,4.61,light snow
427,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.91,99,100,1.54,light rain
428,Seguin,US,29.5688,-97.9647,73.4,78,75,9.22,broken clouds
429,Bud,US,39.447,-86.1758,55.0,97,98,15.19,overcast clouds
430,Hami,CN,42.8,93.45,44.06,64,100,13.35,light rain
431,Iskateley,RU,67.6803,53.1512,32.83,99,100,12.62,overcast clouds
432,Viedma,AR,-40.8135,-62.9967,60.58,84,28,9.31,scattered clouds
433,Teya,RU,60.3778,92.6267,15.91,72,100,8.84,overcast clouds
434,Doka,SD,13.5167,35.7667,83.97,21,68,8.55,broken clouds
435,Sterling,US,39.0062,-77.4286,55.99,62,75,10.36,broken clouds
436,Tyrma,RU,50.0833,132.1667,38.39,63,77,8.12,broken clouds
437,Havoysund,NO,70.9963,24.6622,35.6,87,75,21.85,light snow
438,Arman,RU,59.7,150.1667,30.94,86,100,4.03,overcast clouds
439,Boissevain,CA,49.2306,-100.0559,17.01,79,90,16.11,light snow
440,Son La,VN,21.3167,103.9,96.84,12,87,10.0,overcast clouds
441,Mecca,SA,21.4267,39.8261,77.56,51,0,2.48,clear sky
442,Kaitong,CN,44.8135,123.15,58.55,28,99,13.04,light rain
443,Bowen,AU,-20.0167,148.2333,77.0,78,75,17.27,broken clouds
444,Opole Lubelskie,PL,51.1478,21.969,50.0,93,100,1.01,overcast clouds
445,Honningsvag,NO,70.9821,25.9704,35.6,87,75,21.85,light snow
446,Aksu,CN,41.1231,80.2644,47.61,53,99,7.29,overcast clouds
447,Muswellbrook,AU,-32.2667,150.9,69.28,58,62,8.7,broken clouds
448,Kavaratti,IN,10.5669,72.642,84.25,66,82,1.72,broken clouds
449,Sokolo,ML,14.7328,-6.1219,78.91,12,24,8.32,few clouds
450,Moberly,US,39.4184,-92.4382,46.4,34,90,14.97,overcast clouds
451,Morondava,MG,-20.2833,44.2833,73.85,69,0,8.1,clear sky
452,Qui Nhon,VN,13.7667,109.2333,84.88,65,33,16.8,scattered clouds
